,ID,Date,Company,Title,Location,Link
0,4MoIH07KU5WY43uGV3RDbA==,11/4/2021,Kiến Guru,business intelligence,"Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/business-intelligence-at-ki%E1%BA%BFn-guru-2778661153?refId=uPcGMrvL8yd%2F1qEhoj%2Fx3w%3D%3D&trackingId=4MoIH07KU5WY43uGV3RDbA%3D%3D&position=1&pageNum=0&trk=public_jobs_jserp-result_search-card
1,LCq76k16/3ifLGdkiXw6KQ==,11/4/2021,Shopee,"shopeefood - strategy & planning, business intelligence","Ho Chi Minh City, Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/shopeefood-strategy-planning-business-intelligence-at-shopee-2699218840?refId=uPcGMrvL8yd%2F1qEhoj%2Fx3w%3D%3D&trackingId=LCq76k16%2F3ifLGdkiXw6KQ%3D%3D&position=2&pageNum=0&trk=public_jobs_jserp-result_search-card
2,8in1tJrkcciTWFU3SxjrOg==,11/3/2021,Sendo.vn,business intelligence engineer,"Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/business-intelligence-engineer-at-sendo-vn-2777228558?refId=uPcGMrvL8yd%2F1qEhoj%2Fx3w%3D%3D&trackingId=8in1tJrkcciTWFU3SxjrOg%3D%3D&position=3&pageNum=0&trk=public_jobs_jserp-result_search-card
3,fGtgARWANrWr+PSmizks7g==,11/4/2021,Shopee,finance business intelligence analyst,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/finance-business-intelligence-analyst-at-shopee-2698744210?refId=uPcGMrvL8yd%2F1qEhoj%2Fx3w%3D%3D&trackingId=fGtgARWANrWr%2BPSmizks7g%3D%3D&position=4&pageNum=0&trk=public_jobs_jserp-result_search-card
4,A2o3gwEFNVuE1JqZwLkxVw==,10/7/2021,Shopee,senior business intelligence analyst,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/senior-business-intelligence-analyst-at-shopee-2781954852?refId=uPcGMrvL8yd%2F1qEhoj%2Fx3w%3D%3D&trackingId=A2o3gwEFNVuE1JqZwLkxVw%3D%3D&position=5&pageNum=0&trk=public_jobs_jserp-result_search-card
5,ztHBEwuGiurfUULhNuVWEw==,11/1/2021,Movi Vietnam,"senior manager, business intelligence & data analytics - risk department","Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/senior-manager-business-intelligence-data-analytics-risk-department-at-movi-vietnam-2773777869?refId=uPcGMrvL8yd%2F1qEhoj%2Fx3w%3D%3D&trackingId=ztHBEwuGiurfUULhNuVWEw%3D%3D&position=6&pageNum=0&trk=public_jobs_jserp-result_search-card
6,lupsbLXct3NHkxB9OpwJMQ==,10/18/2021,Shopee,shopeepay - business intelligence,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/shopeepay-business-intelligence-at-shopee-2754663826?refId=uPcGMrvL8yd%2F1qEhoj%2Fx3w%3D%3D&trackingId=lupsbLXct3NHkxB9OpwJMQ%3D%3D&position=7&pageNum=0&trk=public_jobs_jserp-result_search-card
7,,10/30/2021,secret,"senior manager, analytics consulting","Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/senior-manager-analytics-consulting-at-secret-2779507676?refId=uPcGMrvL8yd%2F1qEhoj%2Fx3w%3D%3D&trackingId=Fkgy5S2qtTk8xq4sTTbKog%3D%3D&position=8&pageNum=0&trk=public_jobs_jserp-result_search-card
8,oQKp1TDUDj1JF+Bgdj6fYQ==,10/1/2021,Shopee,shopee c&b - reporting and analytics,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/shopee-c-b-reporting-and-analytics-at-shopee-2756443861?refId=uPcGMrvL8yd%2F1qEhoj%2Fx3w%3D%3D&trackingId=oQKp1TDUDj1JF%2BBgdj6fYQ%3D%3D&position=9&pageNum=0&trk=public_jobs_jserp-result_search-card
9,OVskacA6fBAGk1dZxHxlkg==,10/19/2021,Shopee,business intelligence analyst (based in kuala lumpur),"Ho Chi Minh City, Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/business-intelligence-analyst-based-in-kuala-lumpur-at-shopee-2755941449?refId=uPcGMrvL8yd%2F1qEhoj%2Fx3w%3D%3D&trackingId=OVskacA6fBAGk1dZxHxlkg%3D%3D&position=10&pageNum=0&trk=public_jobs_jserp-result_search-card
10,O+to0upSE1/pyk/SQVLF2Q==,9/25/2021,Citi,data & analytics analyst,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/data-analytics-analyst-at-citi-2756832533?refId=uPcGMrvL8yd%2F1qEhoj%2Fx3w%3D%3D&trackingId=O%2Bto0upSE1%2Fpyk%2FSQVLF2Q%3D%3D&position=11&pageNum=0&trk=public_jobs_jserp-result_search-card
11,S0XMmXp9iIS6uK88fMpK9g==,10/7/2021,Grab,"manager, business insights & planning","Ho Chi Minh City, Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/manager-business-insights-planning-at-grab-2773770088?refId=uPcGMrvL8yd%2F1qEhoj%2Fx3w%3D%3D&trackingId=S0XMmXp9iIS6uK88fMpK9g%3D%3D&position=12&pageNum=0&trk=public_jobs_jserp-result_search-card
12,YlWdwG25G3Ns2O3C+Lzwmw==,9/19/2021,Shopee,business intelligence associate ( bd team),"Ho Chi Minh City, Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/business-intelligence-associate-bd-team-at-shopee-2756433751?refId=uPcGMrvL8yd%2F1qEhoj%2Fx3w%3D%3D&trackingId=YlWdwG25G3Ns2O3C%2BLzwmw%3D%3D&position=13&pageNum=0&trk=public_jobs_jserp-result_search-card
13,ctikGeyZXcCY58RAu7bV/g==,10/3/2021,Shopee,business intelligence - mkt campaign,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/business-intelligence-mkt-campaign-at-shopee-2776056931?refId=uPcGMrvL8yd%2F1qEhoj%2Fx3w%3D%3D&trackingId=ctikGeyZXcCY58RAu7bV%2Fg%3D%3D&position=14&pageNum=0&trk=public_jobs_jserp-result_search-card
14,x5zwmdGgDRERRhW5jbD7vQ==,10/23/2021,Brainnest,business analysis internship (remote),"Ho Chi Minh City, Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/business-analysis-internship-remote-at-brainnest-2771119113?refId=uPcGMrvL8yd%2F1qEhoj%2Fx3w%3D%3D&trackingId=x5zwmdGgDRERRhW5jbD7vQ%3D%3D&position=15&pageNum=0&trk=public_jobs_jserp-result_search-card
15,5SCcvYxXqnLo5RYscS1ujw==,10/24/2021,Brainnest,business analysis internship,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/business-analysis-internship-at-brainnest-2771556602?refId=uPcGMrvL8yd%2F1qEhoj%2Fx3w%3D%3D&trackingId=5SCcvYxXqnLo5RYscS1ujw%3D%3D&position=16&pageNum=0&trk=public_jobs_jserp-result_search-card
16,zAEYxcPz3NI2HmZU4Emzgw==,10/22/2021,Shopee,people team - reporting and analytics,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/people-team-reporting-and-analytics-at-shopee-2733646488?refId=uPcGMrvL8yd%2F1qEhoj%2Fx3w%3D%3D&trackingId=zAEYxcPz3NI2HmZU4Emzgw%3D%3D&position=17&pageNum=0&trk=public_jobs_jserp-result_search-card
17,FxewnnvjTFFRTEtxbJz/eQ==,10/18/2021,GSK,business intelligence manager,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/business-intelligence-manager-at-gsk-2757244055?refId=uPcGMrvL8yd%2F1qEhoj%2Fx3w%3D%3D&trackingId=FxewnnvjTFFRTEtxbJz%2FeQ%3D%3D&position=18&pageNum=0&trk=public_jobs_jserp-result_search-card
18,O1GAIkPMWKEKZXGJi5BElQ==,10/19/2021,Shopee,shopeefood - business intelligence analyst (based in kuala lumpur),"Ho Chi Minh City, Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/shopeefood-business-intelligence-analyst-based-in-kuala-lumpur-at-shopee-2755941450?refId=uPcGMrvL8yd%2F1qEhoj%2Fx3w%3D%3D&trackingId=O1GAIkPMWKEKZXGJi5BElQ%3D%3D&position=19&pageNum=0&trk=public_jobs_jserp-result_search-card
19,7PPCuZplLleVH7rZvhlPig==,10/27/2021,InnomizeTech,data analyst,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/data-analyst-at-innomizetech-2768493298?refId=uPcGMrvL8yd%2F1qEhoj%2Fx3w%3D%3D&trackingId=7PPCuZplLleVH7rZvhlPig%3D%3D&position=20&pageNum=0&trk=public_jobs_jserp-result_search-card
20,PU6VTjW4P3DKA97in9ObDQ==,11/3/2021,McDonald's Vietnam,customer & business insights analyst,"Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/customer-business-insights-analyst-at-mcdonald-s-vietnam-2746684336?refId=uPcGMrvL8yd%2F1qEhoj%2Fx3w%3D%3D&trackingId=PU6VTjW4P3DKA97in9ObDQ%3D%3D&position=21&pageNum=0&trk=public_jobs_jserp-result_search-card
21,eSwOLRX7HgVRlYTdmafcIQ==,10/28/2021,GeoComply,junior data analyst,"Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/junior-data-analyst-at-geocomply-2777186985?refId=uPcGMrvL8yd%2F1qEhoj%2Fx3w%3D%3D&trackingId=eSwOLRX7HgVRlYTdmafcIQ%3D%3D&position=22&pageNum=0&trk=public_jobs_jserp-result_search-card
22,/Swq7CWReq+eWIUmdkLxqw==,11/2/2021,Intrepid Group Asia,regional bi & analytics manager,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/regional-bi-analytics-manager-at-intrepid-group-asia-2780309327?refId=uPcGMrvL8yd%2F1qEhoj%2Fx3w%3D%3D&trackingId=%2FSwq7CWReq%2BeWIUmdkLxqw%3D%3D&position=23&pageNum=0&trk=public_jobs_jserp-result_search-card
23,no+CJrHPKRGuG+liJieBgg==,11/3/2021,Kompa,social insight analyst,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/social-insight-analyst-at-kompa-2784081957?refId=uPcGMrvL8yd%2F1qEhoj%2Fx3w%3D%3D&trackingId=no%2BCJrHPKRGuG%2BliJieBgg%3D%3D&position=24&pageNum=0&trk=public_jobs_jserp-result_search-card
24,5odfuimHx9ntxbXs2CQE0Q==,10/27/2021,MoMo (M_Service),data analyst (junior/senior/lead),"Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/data-analyst-junior-senior-lead-at-momo-m-service-2731808057?refId=uPcGMrvL8yd%2F1qEhoj%2Fx3w%3D%3D&trackingId=5odfuimHx9ntxbXs2CQE0Q%3D%3D&position=25&pageNum=0&trk=public_jobs_jserp-result_search-card
25,8wrY3t/P2hLAL5bhzZ/mww==,10/27/2021,Vietstar Group Join Stock Company,"senior consultant, analytics","Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/senior-consultant-analytics-at-vietstar-group-join-stock-company-2768864986?refId=QDjMQEHrHudCUzIm%2FJ9dHA%3D%3D&trackingId=8wrY3t%2FP2hLAL5bhzZ%2Fmww%3D%3D&position=1&pageNum=1&trk=public_jobs_jserp-result_search-card
26,,11/4/2021,Client,data engineer,Vietnam,https://vn.linkedin.com/jobs/view/data-engineer-at-client-2778698222?refId=QDjMQEHrHudCUzIm%2FJ9dHA%3D%3D&trackingId=fJAg9rgCqO3pz1IX1gD9Og%3D%3D&position=2&pageNum=1&trk=public_jobs_jserp-result_search-card
27,wcN9QYnd4jQUYtxMSqB60Q==,10/19/2021,Citi,data analytics manager,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/data-analytics-manager-at-citi-2756836156?refId=QDjMQEHrHudCUzIm%2FJ9dHA%3D%3D&trackingId=wcN9QYnd4jQUYtxMSqB60Q%3D%3D&position=3&pageNum=1&trk=public_jobs_jserp-result_search-card
28,Bcx08SIzpd/s3RhQBvnwvg==,10/1/2021,Grab,"assistant manager, business insights & planning","Ho Chi Minh City, Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/assistant-manager-business-insights-planning-at-grab-2734812093?refId=QDjMQEHrHudCUzIm%2FJ9dHA%3D%3D&trackingId=Bcx08SIzpd%2Fs3RhQBvnwvg%3D%3D&position=4&pageNum=1&trk=public_jobs_jserp-result_search-card
29,Zgk+153XQG07gaowpqyw7g==,11/2/2021,Joon Solutions,analytics engineer,Vietnam,https://vn.linkedin.com/jobs/view/analytics-engineer-at-joon-solutions-2775944170?refId=QDjMQEHrHudCUzIm%2FJ9dHA%3D%3D&trackingId=Zgk%2B153XQG07gaowpqyw7g%3D%3D&position=7&pageNum=1&trk=public_jobs_jserp-result_search-card
30,zyUF2KiQ4jKhAucbVB5l4g==,11/2/2021,Onpoint E-commerce,business analyst,"Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/business-analyst-at-onpoint-e-commerce-2775919262?refId=QDjMQEHrHudCUzIm%2FJ9dHA%3D%3D&trackingId=zyUF2KiQ4jKhAucbVB5l4g%3D%3D&position=9&pageNum=1&trk=public_jobs_jserp-result_search-card
31,CtQDa5+2YZvpY+KJ8XhdiA==,10/16/2021,ZaloPay,business intelligence analyst (growth & marketing),"Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/business-intelligence-analyst-growth-marketing-at-zalopay-2751992755?refId=QDjMQEHrHudCUzIm%2FJ9dHA%3D%3D&trackingId=CtQDa5%2B2YZvpY%2BKJ8XhdiA%3D%3D&position=10&pageNum=1&trk=public_jobs_jserp-result_search-card
32,,10/21/2021,Vnshop,business intelligence/ data analyst,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/business-intelligence-data-analyst-at-vnshop-2767619937?refId=QDjMQEHrHudCUzIm%2FJ9dHA%3D%3D&trackingId=8hPqXN34ygjOqj5QfcQepA%3D%3D&position=12&pageNum=1&trk=public_jobs_jserp-result_search-card
33,wFdyr1px9tSU1RkWmqgVZA==,10/7/2021,Grab,data processing analyst,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/data-processing-analyst-at-grab-2774549040?refId=QDjMQEHrHudCUzIm%2FJ9dHA%3D%3D&trackingId=wFdyr1px9tSU1RkWmqgVZA%3D%3D&position=13&pageNum=1&trk=public_jobs_jserp-result_search-card
34,KXFi+DvVEhjCVaOfxe4oiw==,11/2/2021,Home Credit Vietnam,senior data analyst,"Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/senior-data-analyst-at-home-credit-vietnam-2775254858?refId=QDjMQEHrHudCUzIm%2FJ9dHA%3D%3D&trackingId=KXFi%2BDvVEhjCVaOfxe4oiw%3D%3D&position=14&pageNum=1&trk=public_jobs_jserp-result_search-card
35,,10/1/2021,Nguyễn Kim,data analysis manager,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/data-analysis-manager-at-nguy%E1%BB%85n-kim-2773436680?refId=QDjMQEHrHudCUzIm%2FJ9dHA%3D%3D&trackingId=9D5Gr6XELl%2Ffxj9NunaL%2Fg%3D%3D&position=15&pageNum=1&trk=public_jobs_jserp-result_search-card
36,Tq7uDuG9Ma7UB3Ine1Sy+g==,10/14/2021,Mastercard,senior analyst,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/senior-analyst-at-mastercard-2756312280?refId=QDjMQEHrHudCUzIm%2FJ9dHA%3D%3D&trackingId=Tq7uDuG9Ma7UB3Ine1Sy%2Bg%3D%3D&position=16&pageNum=1&trk=public_jobs_jserp-result_search-card
37,zEzszu9NHXQ4DqztjegNlQ==,11/1/2021,Sendo.vn,finance business partner,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/finance-business-partner-at-sendo-vn-2773795054?refId=QDjMQEHrHudCUzIm%2FJ9dHA%3D%3D&trackingId=zEzszu9NHXQ4DqztjegNlQ%3D%3D&position=17&pageNum=1&trk=public_jobs_jserp-result_search-card
38,,11/1/2021,Onpoint,senior data analysts/bi,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/senior-data-analysts-bi-at-onpoint-2780938543?refId=QDjMQEHrHudCUzIm%2FJ9dHA%3D%3D&trackingId=jBblzNwbSCyhaRexpso7bg%3D%3D&position=18&pageNum=1&trk=public_jobs_jserp-result_search-card
39,PAS++q7aRYCx0rNcuMzb1A==,10/27/2021,Shopee,operational excellence associate,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/operational-excellence-associate-at-shopee-2768818451?refId=QDjMQEHrHudCUzIm%2FJ9dHA%3D%3D&trackingId=PAS%2B%2Bq7aRYCx0rNcuMzb1A%3D%3D&position=19&pageNum=1&trk=public_jobs_jserp-result_search-card
41,,10/21/2021,Lazada Group,vietnam - user growth data & analytics,"Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/vietnam-user-growth-data-analytics-at-lazada-group-2716587295?refId=QDjMQEHrHudCUzIm%2FJ9dHA%3D%3D&trackingId=s0fJB%2FdE%2FxuKlwTcc1FfPw%3D%3D&position=25&pageNum=1&trk=public_jobs_jserp-result_search-card
42,cpp8zu6bn6/pvbtW0mjw8w==,10/21/2021,JobHopin,business analyst (business/analytics),"Ho Chi Minh City, Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/business-analyst-business-analytics-at-jobhopin-2722719213?refId=m4CQcg6vuyREeeDwLUjrlA%3D%3D&trackingId=cpp8zu6bn6%2FpvbtW0mjw8w%3D%3D&position=1&pageNum=2&trk=public_jobs_jserp-result_search-card
43,,9/23/2021,Home Credit Viet Nam,business intelligence specialist,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/business-intelligence-specialist-at-home-credit-viet-nam-2763847884?refId=m4CQcg6vuyREeeDwLUjrlA%3D%3D&trackingId=VB9xy%2FtNoMI0WSAPbqQawA%3D%3D&position=2&pageNum=2&trk=public_jobs_jserp-result_search-card
44,COMs72MMsyRTmhXZbUvDjQ==,11/1/2021,Mekong One,nlp data scientist intern,"Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/nlp-data-scientist-intern-at-mekong-one-2781160502?refId=m4CQcg6vuyREeeDwLUjrlA%3D%3D&trackingId=COMs72MMsyRTmhXZbUvDjQ%3D%3D&position=3&pageNum=2&trk=public_jobs_jserp-result_search-card
45,,10/28/2021,.,data specialist,Vietnam,https://vn.linkedin.com/jobs/view/data-specialist-at--2769476568?refId=m4CQcg6vuyREeeDwLUjrlA%3D%3D&trackingId=lGAMiDS6VSMfXN%2FDXKLA9Q%3D%3D&position=5&pageNum=2&trk=public_jobs_jserp-result_search-card
46,fAqwQ8wDWBTbqhTrTqrDKw==,9/24/2021,Robert Walters,analytics director,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/analytics-director-at-robert-walters-2765939527?refId=m4CQcg6vuyREeeDwLUjrlA%3D%3D&trackingId=fAqwQ8wDWBTbqhTrTqrDKw%3D%3D&position=6&pageNum=2&trk=public_jobs_jserp-result_search-card
47,,10/2/2021,ShopeeFood,business intelligence executive,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/business-intelligence-executive-at-shopeefood-2774955560?refId=m4CQcg6vuyREeeDwLUjrlA%3D%3D&trackingId=hILIht9nxhGS%2FdDLYIoMpw%3D%3D&position=7&pageNum=2&trk=public_jobs_jserp-result_search-card
48,t5rsAVxc+1q+ynti8J4ZzQ==,10/12/2021,Intel Corporation,risk management intern (finance department),"Ho Chi Minh City, Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/risk-management-intern-finance-department-at-intel-corporation-2746642991?refId=m4CQcg6vuyREeeDwLUjrlA%3D%3D&trackingId=t5rsAVxc%2B1q%2Bynti8J4ZzQ%3D%3D&position=8&pageNum=2&trk=public_jobs_jserp-result_search-card
49,pQgPu8NwNcFofH577K/QbA==,11/1/2021,WeTV SEA,"business intelligence specialist (ho chi minh city, vietnam)","Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/business-intelligence-specialist-ho-chi-minh-city-vietnam-at-wetv-sea-2773792986?refId=m4CQcg6vuyREeeDwLUjrlA%3D%3D&trackingId=pQgPu8NwNcFofH577K%2FQbA%3D%3D&position=11&pageNum=2&trk=public_jobs_jserp-result_search-card
50,o8NHMdXwy69p/GiJ1wQk5A==,10/13/2021,HR1 Vietnam - Executive Search Firm,senior data analyst (level expert),"Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/senior-data-analyst-level-expert-at-hr1-vietnam-executive-search-firm-2748407555?refId=m4CQcg6vuyREeeDwLUjrlA%3D%3D&trackingId=o8NHMdXwy69p%2FGiJ1wQk5A%3D%3D&position=12&pageNum=2&trk=public_jobs_jserp-result_search-card
51,DMII6GNtG3sJbCJHLbW8qQ==,10/26/2021,Lazada,"senior associate, strategy & planning","Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/senior-associate-strategy-planning-at-lazada-2767087017?refId=m4CQcg6vuyREeeDwLUjrlA%3D%3D&trackingId=DMII6GNtG3sJbCJHLbW8qQ%3D%3D&position=13&pageNum=2&trk=public_jobs_jserp-result_search-card
52,UfZxwwSsL8tbQDKaRH7Nnw==,10/13/2021,VEF Academy,potential data analyst candidate,"Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/potential-data-analyst-candidate-at-vef-academy-2733246562?refId=m4CQcg6vuyREeeDwLUjrlA%3D%3D&trackingId=UfZxwwSsL8tbQDKaRH7Nnw%3D%3D&position=14&pageNum=2&trk=public_jobs_jserp-result_search-card
53,eO7WlZZFL6DS7yfB3GoTuQ==,10/27/2021,Sonum International,junior business consultant,"Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/junior-business-consultant-at-sonum-international-2775579078?refId=m4CQcg6vuyREeeDwLUjrlA%3D%3D&trackingId=eO7WlZZFL6DS7yfB3GoTuQ%3D%3D&position=15&pageNum=2&trk=public_jobs_jserp-result_search-card
54,,9/6/2021,Cho Tot,business analyst intern,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/business-analyst-intern-at-cho-tot-2741669020?refId=m4CQcg6vuyREeeDwLUjrlA%3D%3D&trackingId=avyJUtCnw3s%2BTfiqnMTc2g%3D%3D&position=16&pageNum=2&trk=public_jobs_jserp-result_search-card
55,,10/30/2021,Advesa Digital Solutions,data analyst (flexible time/attractive salary),"Hanoi, Hanoi, Vietnam",https://vn.linkedin.com/jobs/view/data-analyst-flexible-time-attractive-salary-at-advesa-digital-solutions-2779214930?refId=m4CQcg6vuyREeeDwLUjrlA%3D%3D&trackingId=Tz1u57agzxS%2FYyaFNSklcA%3D%3D&position=17&pageNum=2&trk=public_jobs_jserp-result_search-card
56,SB3srvttTljBLYkrpiGoHw==,10/23/2021,Shopee,shopeefood - budget & planning - business intelligence analyst (associate/ senior associate),"Ho Chi Minh City, Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/shopeefood-budget-planning-business-intelligence-analyst-associate-senior-associate-at-shopee-2734472769?refId=m4CQcg6vuyREeeDwLUjrlA%3D%3D&trackingId=SB3srvttTljBLYkrpiGoHw%3D%3D&position=18&pageNum=2&trk=public_jobs_jserp-result_search-card
57,,10/1/2021,Mercedes-benz Vietnam Ltd.,"manager, data strategist","Ho Chi Minh City, Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/manager-data-strategist-at-mercedes-benz-vietnam-ltd-2741664106?refId=m4CQcg6vuyREeeDwLUjrlA%3D%3D&trackingId=tbh8KABVr1B%2FigiqBqQmKg%3D%3D&position=20&pageNum=2&trk=public_jobs_jserp-result_search-card
58,XTGWX5EReucTTCc5/pteKQ==,10/22/2021,Generali Vietnam Life Insurance,data management & business analytics - associate manager,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/data-management-business-analytics-associate-manager-at-generali-vietnam-life-insurance-2759587925?refId=m4CQcg6vuyREeeDwLUjrlA%3D%3D&trackingId=XTGWX5EReucTTCc5%2FpteKQ%3D%3D&position=21&pageNum=2&trk=public_jobs_jserp-result_search-card
59,U2AebuY1RxVYXTvgHFYt3g==,10/10/2021,Techcombank (TCB),senior officer/expert - business intelligence,"Hanoi, Hanoi, Vietnam",https://vn.linkedin.com/jobs/view/senior-officer-expert-business-intelligence-at-techcombank-tcb-2743919281?refId=m4CQcg6vuyREeeDwLUjrlA%3D%3D&trackingId=U2AebuY1RxVYXTvgHFYt3g%3D%3D&position=22&pageNum=2&trk=public_jobs_jserp-result_search-card
60,k6v79MsgE4jgYK1lNJgbuA==,10/14/2021,Mirae Asset Finance Company Limited (Vietnam),risk analyst,"Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/risk-analyst-at-mirae-asset-finance-company-limited-vietnam-2749285295?refId=m4CQcg6vuyREeeDwLUjrlA%3D%3D&trackingId=k6v79MsgE4jgYK1lNJgbuA%3D%3D&position=24&pageNum=2&trk=public_jobs_jserp-result_search-card
61,3/F+Z/7GwHzaK5QoEW9zZQ==,10/7/2021,BIDV MetLife,"agency data analysis & reporting, assistant manager","Hanoi, Hanoi, Vietnam",https://vn.linkedin.com/jobs/view/agency-data-analysis-reporting-assistant-manager-at-bidv-metlife-2748000559?refId=7ygMmKb6vAOSeRlvf5g7vg%3D%3D&trackingId=3%2FF%2BZ%2F7GwHzaK5QoEW9zZQ%3D%3D&position=3&pageNum=3&trk=public_jobs_jserp-result_search-card
62,tLs/lTWgCi0QwK0jfyWnTw==,9/19/2021,Traveloka,data analyst (pay later - vietnam),"Ho Chi Minh City, Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/data-analyst-pay-later-vietnam-at-traveloka-2756468900?refId=7ygMmKb6vAOSeRlvf5g7vg%3D%3D&trackingId=tLs%2FlTWgCi0QwK0jfyWnTw%3D%3D&position=5&pageNum=3&trk=public_jobs_jserp-result_search-card
63,,10/10/2021,Datvietvac Group Holdings,business intelligence analyst,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/business-intelligence-analyst-at-datvietvac-group-holdings-2751003789?refId=7ygMmKb6vAOSeRlvf5g7vg%3D%3D&trackingId=dvfEQha1CO57Mt1hsBQXDA%3D%3D&position=6&pageNum=3&trk=public_jobs_jserp-result_search-card
64,aAjzitKHr+Qpq3jdsF5oBA==,11/1/2021,Confidential,remote - data engineer,Vietnam,https://vn.linkedin.com/jobs/view/remote-data-engineer-at-confidential-2774515969?refId=7ygMmKb6vAOSeRlvf5g7vg%3D%3D&trackingId=aAjzitKHr%2BQpq3jdsF5oBA%3D%3D&position=7&pageNum=3&trk=public_jobs_jserp-result_search-card
65,mEyaFrNyY0hVvyKnTkKpAg==,10/7/2021,Grab,"senior manager, strategy and planning","Ho Chi Minh City, Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/senior-manager-strategy-and-planning-at-grab-2773765865?refId=7ygMmKb6vAOSeRlvf5g7vg%3D%3D&trackingId=mEyaFrNyY0hVvyKnTkKpAg%3D%3D&position=8&pageNum=3&trk=public_jobs_jserp-result_search-card
